Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Like_Rate,Comment_Rate,Total_Engagement_wo_Shares,Engagement_Rate_wo_Shares,Views_norm
Twitter,#Music,Live Stream,Australia,1609482,403027,23102,44642,0.2504078952110057,0.0277368743483928,447669,0.2781447695593986,0.6071662555047116
YouTube,#Challenge,Live Stream,Brazil,4251376,37945,3378,26696,0.0089253455822303,0.0062793787235003,64641,0.0152047243057306,1.6084465431806243
YouTube,#Challenge,Reel,India,1358058,300720,59766,43145,0.2214338415590497,0.0317696298685328,343865,0.2532034714275826,0.5138015775454329
TikTok,#Tech,Tweet,India,2606224,69943,67574,13284,0.0268369104113844,0.0050970292653279,83227,0.0319339396767123,0.9837633269360386
Instagram,#Viral,Video,Brazil,3442475,429165,1181,16421,0.1246675720230357,0.0047701145251599,445586,0.1294376865481957,1.3439376425897285
Twitter,#Dance,Live Stream,Australia,3909627,162796,63419,5547,0.0416397779123174,0.0014188054256838,168343,0.0430585833380013,1.4748804808069422
YouTube,#Education,Post,Germany,4022893,120768,54001,43214,0.0300201869649528,0.0107420207298578,163982,0.0407622076948106,1.5220033089135214
TikTok,#Fitness,Live Stream,Canada,2288198,160224,63631,2779,0.0700219124393955,0.0012144928017592,163003,0.0712364052411548,0.8637190345758421
YouTube,#Fashion,Post,Germany,1707547,468293,62396,41097,0.2742489664998972,0.0240678587470798,509390,0.2983168252469771,0.6460256795607929
Twitter,#Tech,Shorts,India,1723036,269685,15870,11719,0.1565173333580958,0.0068013668896064,281404,0.1633187002477023,0.6500037379851507
Instagram,#Tech,Video,Germany,1368137,220395,47904,42984,0.1610913234566421,0.031417906247693,263379,0.1925092297043351,0.534118857659034
Instagram,#Comedy,Shorts,Brazil,1753723,413003,90078,39688,0.235500703360793,0.0226307119197273,452691,0.2581314152805203,0.6846511171106212
Twitter,#Music,Live Stream,USA,4289386,188014,39473,14691,0.0438323806717325,0.0034249657177041,202705,0.0472573463894366,1.618142008443917
Twitter,#Comedy,Video,USA,3356274,322024,4474,33051,0.0959468744208607,0.0098475273472904,355075,0.1057944017681512,1.2661317846535844
Instagram,#Dance,Tweet,Germany,2213124,480760,63167,20082,0.2172313887518277,0.0090740509795203,500842,0.2263054397313481,0.8640006539825996
TikTok,#Comedy,Video,Canada,1714956,137707,28180,47207,0.0802976869377406,0.0275266537450523,184914,0.107824340682793,0.6473391466385549
TikTok,#Comedy,Shorts,UK,2347135,149856,83261,13888,0.0638463488465725,0.0059170009394431,163744,0.0697633497860157,0.8859658020062815
YouTube,#Tech,Reel,Canada,3849864,429897,10666,23842,0.1116655029891965,0.0061929460365353,453739,0.1178584490257318,1.4565402924877806
TikTok,#Fitness,Shorts,USA,2458064,428601,16411,12329,0.1743652728326032,0.0050157359613093,440930,0.1793810087939126,0.9278378291588546
TikTok,#Fashion,Tweet,UK,4138951,356632,57983,12027,0.0861648277546653,0.00290580874236,368659,0.0890706364970254,1.562317055550576
Twitter,#Tech,Reel,USA,786091,115476,45804,33532,0.1468990231410867,0.0426566389896335,149008,0.1895556621307202,0.2965475407341953
Instagram,#Comedy,Tweet,Australia,2428341,178208,2717,10620,0.0733867278112917,0.0043733561307905,188828,0.0777600839420822,0.9480210833612396
Instagram,#Music,Reel,Australia,1934060,55050,41483,39848,0.0284634396037351,0.0206032904873685,94898,0.0490667300911036,0.7550544410713483
YouTube,#Comedy,Live Stream,UK,3328075,305353,8424,46784,0.0917506366292826,0.0140573755098668,352137,0.1058080121391495,1.2591289806396462
Instagram,#Challenge,Shorts,India,4618662,1774,38568,31300,0.0003840939215729,0.0067768544223413,33074,0.0071609483439143,1.8031194765971457
YouTube,#Education,Video,Brazil,2637799,128740,47263,25381,0.0488058415368267,0.0096220371605266,154121,0.0584278786973533,0.997973052290672
Twitter,#Viral,Post,Japan,1021175,427434,92929,40158,0.4185707640708008,0.0393252870467843,467592,0.4578960511175851,0.3852313980305613
Instagram,#Fashion,Post,India,136708,9741,60279,1977,0.0712540597477836,0.0144614799426514,11718,0.085715539690435,0.0533706206270652
TikTok,#Tech,Live Stream,Brazil,4820047,240695,76116,10533,0.0499362350616083,0.0021852484011048,251228,0.0521214834627131,1.819408259884059
YouTube,#Tech,Video,Canada,1417619,261333,28832,33631,0.1843464287654158,0.0237235815829217,294964,0.2080700103483376,0.5363356193611606
Instagram,#Challenge,Shorts,Canada,3373662,127818,52586,17121,0.0378870200986346,0.0050749008051191,144939,0.0429619209037538,1.317073139289188
Twitter,#Viral,Live Stream,Australia,280264,24388,40754,36005,0.0870179545000428,0.1284681585933263,60393,0.2154861130933691,0.1057277083140864
YouTube,#Dance,Post,Brazil,1412186,348080,24255,47797,0.2464831119979946,0.0338461080905773,395877,0.2803292200885719,0.5342801224893007
YouTube,#Comedy,Live Stream,Australia,2440607,59389,15997,21735,0.024333700591697,0.0089055714418585,81124,0.0332392720335555,0.9233683147320854
YouTube,#Viral,Live Stream,Canada,1212383,134452,16512,26744,0.1108989485995762,0.0220590357997431,161196,0.1329579843993193,0.4586875508919829
YouTube,#Education,Shorts,India,2561337,468506,33962,5509,0.1829146262284111,0.0021508298205195,474015,0.1850654560489306,0.9690447618772442
YouTube,#Dance,Post,Japan,886874,374139,41228,35296,0.4218626321213611,0.0397982125984074,409435,0.4616608447197685,0.3355359346095883
TikTok,#Tech,Tweet,Brazil,1622096,119815,41769,1529,0.0738643088941714,0.0009426075891932,121344,0.0748069164833647,0.6122875691305277
Instagram,#Gaming,Post,Brazil,946358,304294,25948,35055,0.3215421648044397,0.0370420073587373,339349,0.3585841721631772,0.3694568993430395
Twitter,#Music,Video,Germany,4119667,242655,41085,3854,0.0589016053967468,0.0009355125062292,246509,0.0598371179029761,1.5541166576055705
TikTok,#Education,Post,USA,3974573,400911,46622,18136,0.1008689486895825,0.0045630058876764,419047,0.1054319545772589,1.500269799384148
YouTube,#Challenge,Post,India,2764814,67913,48844,32596,0.0245633160133014,0.0117895815053019,100509,0.0363528975186034,1.0460273381694292
Instagram,#Dance,Post,Canada,3105914,310842,86059,25445,0.1000806847839315,0.0081924354634416,336287,0.1082731202473732,1.2125446776654685
YouTube,#Fitness,Video,UK,2289887,411599,6923,34729,0.1797464241685288,0.0151662505617089,446328,0.1949126747302377,0.8663455853879427
YouTube,#Education,Video,Japan,1213734,342720,58380,21282,0.282368294865267,0.0175343197109086,364002,0.2999026145761757,0.459198682177439
Twitter,#Dance,Shorts,Germany,1661537,8669,88291,10996,0.0052174582931346,0.0066179687843243,19665,0.011835427077459,0.6268036540157218
Instagram,#Music,Live Stream,UK,643763,472554,57987,11509,0.7340496424926565,0.0178776972270851,484063,0.7519273397197416,0.2513242154573355
TikTok,#Dance,Reel,Australia,1296499,230354,67311,23584,0.1776738740253559,0.0181905269498858,253938,0.1958644009752418,0.4893854747747113
TikTok,#Comedy,Post,Germany,1205102,220248,24146,6273,0.1827629528454852,0.0052053685082258,226521,0.1879683213537111,0.4548861313598808
Twitter,#Comedy,Post,India,3264905,287339,75893,22514,0.0880083800294342,0.0068957596009684,309853,0.0949041396304027,1.2316634441569465
TikTok,#Fashion,Tweet,Japan,4295107,52742,18986,7245,0.0122795543859559,0.0016868031459984,59987,0.0139663575319543,1.621260778761253
YouTube,#Tech,Tweet,Canada,736289,485171,37329,48944,0.6589409864876428,0.0664738981568378,534115,0.7254148846444807,0.2785642805604394
Twitter,#Gaming,Tweet,UK,961783,142483,59165,21732,0.148144643854175,0.0225955335039192,164215,0.1707401773580943,0.3628261656347123
Instagram,#Challenge,Live Stream,UK,3171066,339557,4006,12554,0.1070797643442299,0.0039589210694447,352111,0.1110386854136747,1.237979931455258
YouTube,#Comedy,Live Stream,Canada,2389579,152619,48984,25191,0.063868572664892,0.010542024348222,177810,0.074410597013114,0.9040626098954816
TikTok,#Challenge,Shorts,India,804183,164716,88378,8578,0.2048240263721068,0.0106667263545735,173294,0.2154907527266803,0.3035524742099698
Twitter,#Music,Reel,India,278830,96874,13638,40689,0.3474303338952049,0.1459276261521357,137563,0.4933579600473406,0.1051867414623951
YouTube,#Fitness,Shorts,UK,894414,424359,9498,48618,0.4744547826845286,0.0543573781269076,472977,0.5288121608114363,0.3383885844188693
YouTube,#Viral,Reel,UK,3175002,317730,81407,42155,0.1000723779071635,0.0132771569907672,359885,0.1133495348979307,1.2012160278205382
YouTube,#Dance,Reel,Brazil,2362838,3194,35532,3408,0.0013517642766876,0.0014423333296654,6602,0.002794097606353,0.8939455397960143
TikTok,#Dance,Video,USA,2010391,142135,17115,37585,0.0707001772292056,0.0186953682144418,179720,0.0893955454436475,0.7588560839752337
Twitter,#Music,Tweet,UK,1333519,33634,67008,19020,0.0252219878381935,0.0142630138753178,52654,0.0394850017135113,0.5030610705024272
TikTok,#Challenge,Video,USA,2851867,407380,86927,39494,0.1428467737099941,0.0138484718957791,446874,0.1566952456057733,1.0764854317583985
Twitter,#Comedy,Post,Australia,1068462,397476,34854,18603,0.3720076146835357,0.0174110075978368,416079,0.3894186222813726,0.4030701006218616
Twitter,#Tech,Live Stream,Australia,370537,271989,18364,40465,0.7340400553790849,0.109206368055012,312454,0.843246423434097,0.1397825901848851
Twitter,#Fitness,Video,Germany,2055018,318200,34749,4831,0.1548404928813275,0.0023508309902881,323031,0.1571913238716157,0.7752417138276672
Instagram,#Dance,Video,Brazil,1179104,355660,14269,32625,0.3016358183841289,0.0276693150052921,388285,0.3293051333894211,0.4603206269117768
Twitter,#Fashion,Reel,USA,842477,301736,68814,19088,0.3581533976595207,0.0226569983512903,320824,0.3808103960108109,0.3178187798551601
Instagram,#Fashion,Live Stream,India,739337,157550,81164,9915,0.2130963281967492,0.0134106638785831,167465,0.2265069920753323,0.2886361774186775
Twitter,#Fitness,Shorts,Australia,4500031,189284,97120,44811,0.0420628213450085,0.009957931400917,234095,0.0520207527459255,1.697606417421955
YouTube,#Education,Tweet,UK,1215133,357427,68104,34015,0.294146402081089,0.0279928205389862,391442,0.3221392226200753,0.4597279735677817
Instagram,#Challenge,Post,Brazil,449348,35182,4716,18161,0.0782956639397527,0.0404163365587473,53343,0.1187120004985,0.1754248590977158
Twitter,#Dance,Reel,India,1190740,213240,94333,16398,0.1790819154475368,0.0137712682869476,229638,0.1928531837344844,0.4491986534050584
YouTube,#Fashion,Post,Brazil,1118979,426061,23299,8196,0.3807587095021443,0.0073245342405889,434257,0.3880832437427333,0.4233495001245977
Instagram,#Fashion,Tweet,Brazil,4007152,432650,96770,7738,0.1079694506222873,0.00193104728745,440388,0.1099004979097374,1.56438678926607
Twitter,#Fashion,Post,Japan,3390112,413183,6201,2949,0.1218788641791185,0.0008698827649351,416132,0.1227487469440537,1.2788969424831025
Instagram,#Viral,Reel,Canada,4223266,5635,13422,13879,0.0013342754162299,0.0032863191662566,19514,0.0046205945824866,1.6487574062467705
Twitter,#Tech,Tweet,USA,837863,264887,35633,21578,0.3161459570359354,0.0257536136576027,286465,0.3418995706935382,0.3160781793993
Twitter,#Viral,Tweet,Germany,3425267,229865,43423,22490,0.0671086370785109,0.006565911504125,252355,0.073674548582636,1.292158929701517
Twitter,#Education,Shorts,Germany,4347648,241142,55800,165,0.0554649318436083,3.795155449567215e-05,241307,0.0555028833981039,1.6401209559426873
TikTok,#Music,Video,UK,2454558,271958,31163,46231,0.1107971374072236,0.0188347555853233,318189,0.1296318929925469,0.9265144301631284
Twitter,#Fitness,Video,Brazil,4328041,127158,91300,2263,0.029380035910011,0.0005228693535943,129421,0.0299029052636054,1.632724347113461
TikTok,#Tech,Live Stream,Germany,4511744,254344,59222,41866,0.0563737658874262,0.0092793385440308,296210,0.0656531044314571,1.7030340783154905
YouTube,#Fashion,Live Stream,Japan,4610463,425376,84697,14385,0.0922631848471617,0.0031200770942094,439761,0.0953832619413711,1.7443019095022814
Instagram,#Education,Live Stream,Germany,2277825,468829,14948,24904,0.2058230987894153,0.0109332367499698,493733,0.2167563355393851,0.8892598379746978
YouTube,#Music,Live Stream,Japan,3893120,140608,79169,3536,0.0361170475094525,0.0009082689462436,144144,0.0370253164556962,1.4729055736748178
TikTok,#Gaming,Video,Canada,323133,316119,92969,275,0.9782937675817698,0.0008510427594829,316394,0.9791448103412528,0.1219720158830641
TikTok,#Comedy,Reel,Japan,4714288,367578,82639,34084,0.0779710531049439,0.0072299358885159,401662,0.0852009889934598,1.77948773666985
Instagram,#Viral,Reel,Japan,2449412,260270,93639,48015,0.1062581550184289,0.0196026638229909,308285,0.1258608188414199,0.9562471736210114
Instagram,#Fashion,Video,Germany,3525460,12794,64359,44733,0.003629029970557,0.0126885569542697,57527,0.0163175869248268,1.3763348757636245
YouTube,#Viral,Reel,Canada,4742368,54608,90554,26913,0.0115149225028508,0.0056750129892914,81521,0.0171899354921423,1.794206256066368
Instagram,#Fashion,Reel,Australia,2884482,205837,18884,34478,0.0713601263589095,0.0119529260366332,240315,0.0833130523955427,1.1260979205869337
TikTok,#Education,Tweet,Japan,2816091,31691,13582,28775,0.0112535425879348,0.0102180646861198,60466,0.0214716072740547,1.062981175491683
Twitter,#Challenge,Tweet,Canada,4467747,342278,65649,39380,0.0766108734447138,0.0088142860372353,381658,0.0854251594819491,1.685427495636738
YouTube,#Music,Reel,USA,4985164,47700,96055,48941,0.0095683913307566,0.0098173299815211,96641,0.0193857213122777,1.8860646066093645
TikTok,#Comedy,Shorts,Germany,4745468,126563,37361,35102,0.0266702883677647,0.0073969522078749,161665,0.0340672405756397,1.7912571550060583
YouTube,#Tech,Video,UK,4193386,430264,84216,12887,0.1026053885809701,0.0030731728488624,443151,0.1056785614298326,1.5865068664644166
YouTube,#Education,Tweet,USA,1406438,73183,6162,13527,0.0520342880382924,0.0096179141917382,86710,0.0616522022300307,0.532105449929122
YouTube,#Dance,Live Stream,Germany,4920264,398327,3628,34070,0.0809564283542509,0.0069244251934449,432397,0.0878808535476958,1.8615106314605132
TikTok,#Fitness,Live Stream,Australia,675163,272637,95308,27495,0.4038091542338665,0.0407234993623761,300132,0.4445326535962426,0.2548516931407725
YouTube,#Fitness,Shorts,Germany,3156979,486439,65910,47543,0.1540836983711326,0.0150596503809496,533982,0.1691433487520822,1.1943972867711123
Twitter,#Dance,Reel,Canada,2825287,117638,95968,7429,0.0416375398322365,0.0026294673780044,125067,0.0442670072102409,1.0658205115162145
Instagram,#Comedy,Live Stream,India,4880933,424044,36411,15765,0.0868776522849217,0.0032299152641513,439809,0.090107567549073,1.905509724735375
Instagram,#Viral,Live Stream,Germany,1591371,457773,5808,24319,0.2876595086877918,0.0152817916123895,482092,0.3029413003001814,0.6212691131310055
Twitter,#Tech,Shorts,India,3671946,28063,80288,21251,0.0076425415842171,0.005787394476934,49314,0.0134299360611512,1.3852169227338385
Instagram,#Music,Shorts,Germany,4747943,215327,30817,27401,0.0453516396468955,0.0057711307823198,242728,0.0511227704292153,1.853590606342937
Twitter,#Fashion,Live Stream,Germany,2578412,251504,84789,13528,0.0975422081498224,0.0052466401800798,265032,0.1027888483299022,0.97268857880263
YouTube,#Viral,Video,India,1449220,225649,39904,16363,0.1557037578835511,0.0112909013124301,242012,0.1669946591959812,0.5482914000804032
YouTube,#Challenge,Post,Japan,597344,17521,66825,29302,0.0293315074730808,0.0490538115390796,46823,0.0783853190121605,0.2259964519463079
TikTok,#Comedy,Video,Canada,1009899,476137,3228,47964,0.4714699192691546,0.0474938582967207,524101,0.5189637775658754,0.3812034576112331
YouTube,#Fashion,Shorts,USA,3120029,151582,8928,27509,0.0485835227813587,0.0088169052274834,179091,0.0574004280088422,1.1804177893635617
TikTok,#Gaming,Tweet,Australia,2364689,57101,14115,11231,0.024147361450068,0.0047494617685454,68332,0.0288968232186135,0.8925918561908164
YouTube,#Gaming,Video,Canada,853053,422491,51824,41589,0.4952693443432002,0.0487531255385069,464080,0.5440224698817072,0.3227402490393372
TikTok,#Dance,Post,Germany,318179,247637,74541,9632,0.7782946077522401,0.0302722681258034,257269,0.8085668758780435,0.1201020447978308
Twitter,#Fashion,Tweet,UK,2205622,171076,81828,23677,0.0775636079074292,0.0107348403307547,194753,0.088298448238184,0.8320560595264892
TikTok,#Viral,Post,Canada,963137,158489,94198,2651,0.1645549906191954,0.0027524640835104,161140,0.1673074547027058,0.363552349842222
Twitter,#Tech,Video,Canada,4356359,427373,98628,27675,0.0981032554938654,0.0063527822201981,455048,0.1044560377140635,1.6434071220829125
Instagram,#Challenge,Tweet,Australia,1180989,109429,18098,33218,0.0926587800563764,0.0281272729889948,142647,0.1207860530453713,0.4610565283943675
YouTube,#Challenge,Reel,Brazil,3465465,146955,2010,4596,0.042405564621198,0.0013262289476304,151551,0.0437317935688284,1.311108497522553
Instagram,#Comedy,Reel,India,2744810,30544,94790,20833,0.0111279104928938,0.0075899606894466,51377,0.0187178711823404,1.0715701583182773
Twitter,#Fitness,Video,UK,4517381,232135,69688,1995,0.0513870758299997,0.0004416275713737,234130,0.0518287034013734,1.7041515881868388
Twitter,#Fitness,Video,Canada,4496073,124732,19857,2918,0.0277424321179838,0.0006490108145486,127650,0.0283914429325324,1.6961132885523635
Instagram,#Fashion,Live Stream,Germany,323411,56058,33031,39409,0.1733336219238059,0.1218542350136513,95467,0.2951878569374573,0.1262592224860272
YouTube,#Education,Reel,Germany,1690683,485592,49331,19554,0.2872164681374332,0.0115657399997515,505146,0.2987822081371848,0.6396454293772763
TikTok,#Music,Reel,Canada,4125312,360231,50867,10401,0.0873221225449129,0.0025212638462254,370632,0.0898433863911384,1.5571687843290385
Instagram,#Education,Reel,India,3262393,454181,90442,5100,0.1392171329450498,0.0015632696612578,459281,0.1407804026063077,1.2736338702884498
TikTok,#Fitness,Shorts,Brazil,1323089,321120,43717,31601,0.2427047613577015,0.0238842587308941,352721,0.2665890200885957,0.4994223199818881
