Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Like_Rate,Share_Rate,Comment_Rate,Total_Engagement,Engagement_Rate,Total_Engagement_wo_Shares,Engagement_Rate_wo_Shares,Views_norm
YouTube,#Dance,Tweet,Brazil,659447,306375,16542,10073,Medium,0.4645938187602643,0.025084654263344892,0.015274919743360725,332990,0.5049533927669699,316448,0.479868738503625,0.24949222264999218
Instagram,#Fitness,Shorts,India,1876999,457119,16393,27762,Medium,0.24353715691910333,0.008733622127662296,0.014790631215040605,501274,0.2670614102618062,484881,0.2583277881341439,0.7327779028760637
TikTok,#Fitness,Video,Japan,1247095,384412,9221,18983,Low,0.3082459636194516,0.007393983617928064,0.015221775406043645,412616,0.33086172264342334,403395,0.32346773902549525,0.4707370994224975
TikTok,#Fashion,Reel,India,1775119,140839,55814,25850,Medium,0.07934059632058471,0.03144239907296356,0.014562403985310281,222503,0.12534539937885855,166689,0.09390300030589499,0.6700486885038944
Twitter,#Fitness,Tweet,USA,857952,53166,31496,36051,High,0.06196850173436276,0.03671067845287382,0.04201983327738615,120713,0.14069901346462274,89217,0.10398833501174891,0.32365661948551044
Twitter,#Tech,Video,Canada,2209389,482782,60115,41459,Low,0.21851380630572526,0.027208879921100357,0.01876491645427763,584356,0.2644876026811032,524241,0.2372787227600029,0.8334771349311761
Twitter,#Fashion,Tweet,Brazil,4955538,432781,10972,2387,Low,0.0873327981744868,0.002214088561120912,0.0004816833207615399,446140,0.09002857005636926,435168,0.08781448149524834,1.869443368407542
Twitter,#Music,Post,UK,1259132,34868,47819,39976,Medium,0.027692092647951128,0.03797774975141605,0.03174885556081491,122663,0.0974186979601821,74844,0.05944094820876604,0.4749990752466685
Instagram,#Tech,Video,Brazil,4003118,146736,23416,41111,Medium,0.03665542709457977,0.005849440361238415,0.010269744733979862,211263,0.05277461218979805,187847,0.04692517182855964,1.5628119210534595
Twitter,#Gaming,Shorts,India,1904319,477329,16741,13594,Low,0.2506560087884435,0.008791069143352558,0.007138509882010314,507664,0.2665855878138064,490923,0.25779451867045383,0.7183915300180287
Twitter,#Education,Tweet,Canada,4582495,64321,94120,12939,Low,0.014036240083186125,0.02053902950248718,0.002823571002259686,171380,0.03739884058793299,77260,0.01685981108544581,1.7287154065836483
TikTok,#Fitness,Shorts,Brazil,1707223,69921,5348,27889,Low,0.04095598524621564,0.003132572604750522,0.016335885821594485,103158,0.06042444367256064,97810,0.05729187106781012,0.6444201950030867
TikTok,#Tech,Shorts,USA,1451710,486379,30071,10948,High,0.33503867852394764,0.020714192228475384,0.007541451116269779,527398,0.36329432186869276,497327,0.3425801296402174,0.5479724917529408
Twitter,#Dance,Reel,USA,2110402,189604,40737,13834,High,0.08984259870868204,0.01930295744602213,0.0065551492085394155,244175,0.11570070536324359,203438,0.09639774791722146,0.7961349551903372
Twitter,#Dance,Post,Canada,4745366,432269,60416,6857,High,0.09109286828455382,0.012731578554741616,0.0014449886478724717,499542,0.1052694354871679,439126,0.09253785693242629,1.7901573954970427
TikTok,#Tech,Shorts,USA,2049721,268966,85659,5658,High,0.13122078565814568,0.04179056564283627,0.0027603756803974786,360283,0.1757717269813794,274624,0.13398116133854315,0.7737018576494822
YouTube,#Dance,Live Stream,India,4646660,449894,57521,37427,High,0.09682094235429319,0.01237899910903746,0.008054602660835955,544842,0.11725454412416661,487321,0.10487554501512915,1.7579965202644225
Twitter,#Gaming,Shorts,India,2479459,142403,78204,9039,High,0.05743309326752328,0.03154075143004986,0.0036455533243340585,229646,0.0926193980219072,151442,0.061078646591857334,0.9353592253330305
TikTok,#Challenge,Video,Australia,1888760,461087,43011,22628,High,0.2441215400580275,0.022772083271564412,0.011980346894258666,526726,0.2788739702238506,483715,0.25610188695228614,0.7129444059235553
Twitter,#Challenge,Tweet,India,2812314,74309,1044,11855,High,0.02642272520067105,0.00037122455031692763,0.004215389888895763,87208,0.03100933963988374,86164,0.030638115089566813,1.060926534551786
YouTube,#Dance,Shorts,Germany,3497312,27448,94037,20054,Low,0.007848313218837782,0.026888364549688445,0.0057341180884061815,141539,0.04047079585693241,47502,0.013582431307243964,1.32315734877934
Twitter,#Tech,Tweet,Canada,731918,405408,33684,24680,High,0.5538981142696313,0.04602154886203099,0.033719624329501395,463772,0.6336392874611637,430088,0.5876177385991327,0.27611114097361605
Twitter,#Viral,Live Stream,USA,2000395,191198,63578,6326,Medium,0.09558012292572217,0.03178272291222484,0.0031623754308524065,261102,0.13052522126879942,197524,0.09874249835657457,0.7546355545947998
TikTok,#Challenge,Post,Canada,2940659,29714,29002,45381,Medium,0.010104537792379192,0.009862415193329114,0.015432255150971262,104097,0.035399208136679565,75095,0.025536792943350452,1.1100014738657937
TikTok,#Viral,Video,Germany,2734409,357486,35102,40977,Low,0.13073611153269318,0.0128371432364361,0.014985687949388697,433565,0.15855894271851798,398463,0.14572179948208186,1.032148923133179
Twitter,#Tech,Live Stream,Germany,4562050,48226,85609,32371,Low,0.01057112482327024,0.018765467278964502,0.0070957135498295725,166206,0.03643230565206431,80597,0.017666838373099812,1.7210026678926944
TikTok,#Music,Video,India,4855797,70587,33841,28587,High,0.014536645580529828,0.006969195788044682,0.005887190094643577,133015,0.027393031463218087,99174,0.020423835675173405,1.8329027020110455
Twitter,#Fitness,Reel,Canada,3399334,231513,21754,40671,Low,0.06810539946942548,0.006399488841049452,0.011964402438830665,293938,0.0864692907493056,272184,0.08006980190825615,1.2823758799351923
Instagram,#Fashion,Post,Australia,2149093,4283,97823,25162,Medium,0.001992933763220112,0.0455182721268926,0.011708195038558127,127268,0.05921940092867084,29445,0.01370112880177824,0.8390030370957194
YouTube,#Fashion,Shorts,UK,4020003,292915,66714,16223,High,0.07286437348429839,0.016595510003350744,0.004035569127684731,375852,0.09349545261533387,309138,0.07689994261198313,1.5209099192651365
Twitter,#Challenge,Shorts,Japan,752268,50734,89891,9399,High,0.06744139056825493,0.11949331887040257,0.012494217486321364,150024,0.19942892692497888,60133,0.0799356080545763,0.28378804155375353
YouTube,#Challenge,Tweet,USA,1085319,225410,83973,9673,Low,0.207690089273292,0.07737172204669779,0.008912586990553008,319056,0.2939743983105428,235083,0.216602676263845,0.41061472657282067
YouTube,#Fitness,Shorts,Australia,4841810,373052,32565,46187,Medium,0.07704804608194044,0.00672579056179404,0.009539201249119647,451804,0.09331303789285413,419239,0.08658724733106007,1.8318286966942887
TikTok,#Fashion,Tweet,Canada,2503297,250047,1748,27674,Medium,0.09988706893349052,0.0006982791095103778,0.011055020638781575,279469,0.11164036868178247,277721,0.11094208957227208,0.9449117900184345
TikTok,#Viral,Video,USA,3680526,81081,6559,17831,Medium,0.022029731619882593,0.0017820822349848906,0.004844687960362188,105471,0.02865650181522967,98912,0.02687441958024478,1.3892767861222175
TikTok,#Music,Video,Canada,3917058,443581,74974,25488,Medium,0.11324340870112212,0.019140385462763126,0.006506924329432957,544043,0.1388907184933182,469069,0.11975033303055507,1.478559789903487
TikTok,#Viral,Post,Brazil,4464275,97838,62114,22434,Medium,0.021915764597835036,0.013913569392566542,0.005025228060547345,182386,0.04085456205094892,120272,0.02694099265838238,1.6851161014392406
YouTube,#Music,Reel,UK,4782032,391629,93730,20836,High,0.08189593879756556,0.019600454367515733,0.004357143574112428,506195,0.10585353673919372,412465,0.08625308237167797,1.8092125560710526
Instagram,#Fitness,Tweet,USA,4141357,340428,36529,4526,High,0.08220204150475315,0.00882053877509232,0.0010928784936918019,381483,0.09211545877353727,344954,0.08329491999844496,1.6167802420358808
Twitter,#Fitness,Post,Germany,2781286,186013,98891,19768,High,0.06688021296623217,0.03555585437815457,0.007107503507370332,304672,0.10954357085175706,205781,0.0739877164736025,1.0492214303158887
Instagram,#Fitness,Video,Japan,1577124,190567,91953,34496,Low,0.12083197009239603,0.05830422972448584,0.021872725289831363,317016,0.20100892510671323,225063,0.1427046953822274,0.6157071033578116
TikTok,#Education,Live Stream,USA,4836204,290221,34793,15068,Medium,0.06001008228767852,0.007194278818676797,0.0031156667502032585,340082,0.07032002785655857,305289,0.06312574903788178,1.8255069927916316
TikTok,#Fashion,Post,USA,2757275,266710,2008,36425,Medium,0.09672956088892112,0.0007282552520151236,0.013210506750324142,305143,0.1106683228912604,303135,0.10994006763924527,1.0407800815576733
TikTok,#Viral,Reel,Canada,461093,115868,97631,836,High,0.2512898699394699,0.21173819598215543,0.0018130832608606073,214335,0.464841149182486,116704,0.2531029532003305,0.1740473511512897
YouTube,#Comedy,Live Stream,Canada,416498,230768,35649,8638,Low,0.5540674865185427,0.08559224774188591,0.02073959538821315,275055,0.6603993296486418,239406,0.5748070819067559,0.1575759867726693
TikTok,#Music,Live Stream,India,1596995,92047,65455,20030,High,0.0576376256657034,0.04098635249327644,0.01254230601849098,177532,0.1111662841774708,112077,0.07017993168419438,0.6028127721562763
YouTube,#Gaming,Tweet,UK,3246135,189814,23788,20762,Medium,0.058473846589867644,0.007328099416690926,0.006395913909926728,234364,0.0721978599164853,210576,0.06486976049979437,1.2281281682560272
YouTube,#Comedy,Live Stream,USA,3397373,17460,39861,45560,Low,0.005139264955599517,0.011732888911520755,0.013410361476352464,102881,0.030282515343472736,63020,0.01854962643195198,1.2853468753987385
YouTube,#Viral,Shorts,Japan,3774978,160349,37878,9591,High,0.042476803838327006,0.010033965760860063,0.0025406770582504057,207818,0.055051446657437476,169940,0.04501748089657741,1.4282082588514653
TikTok,#Education,Tweet,Germany,3520604,419822,8728,16207,Low,0.11924715190916105,0.0024791200600806,0.004603471449785321,444757,0.12632974341902697,436029,0.12385062335894637,1.3289115225185268
TikTok,#Education,Shorts,Canada,295569,56857,20351,49993,Medium,0.19236455785281947,0.06885363485345215,0.1691415540872013,127201,0.43035974679347294,106850,0.36150611194002075,0.11156751790297303
Twitter,#Tech,Tweet,Japan,2291471,412417,47074,31750,Low,0.1799791487651382,0.02054313582847001,0.013855728481835467,491241,0.21437801307544369,444167,0.19383487724697368,0.8644420171630605
Instagram,#Challenge,Video,India,1087661,285688,15615,4887,Medium,0.26266272303594596,0.014356495268286718,0.004493127913936419,306190,0.28151234621816906,290575,0.26715585094988237,0.42462140183350244
TikTok,#Music,Tweet,UK,3789362,458702,42111,33414,Low,0.12104992872151038,0.011112952523406315,0.008817843214768079,534227,0.14098072445968476,492116,0.12986777193627846,1.430358775026629
Instagram,#Challenge,Live Stream,Germany,3925001,142073,88617,35526,Low,0.03619693345301059,0.022577573865586276,0.009051207885042578,266216,0.06782571520363943,177599,0.04524814133805316,1.5323151485783704
Twitter,#Viral,Live Stream,Japan,3287268,123865,8497,48466,Medium,0.03768022564634219,0.0025848211949862318,0.014743549963069638,180828,0.05500859680439806,172331,0.052423775609411825,1.2400997354431191
Instagram,#Fashion,Tweet,USA,4330176,205339,6335,41452,Low,0.04742047436409051,0.0014629890332402194,0.009572821058543578,253126,0.05845628445587431,246791,0.056993295422634094,1.690494927468934
TikTok,#Music,Shorts,UK,1558806,207879,41122,49288,High,0.13335783926928688,0.026380447598995643,0.031619072546551656,298289,0.19135735941483417,257167,0.16497691181583854,0.5883976882293535
Instagram,#Education,Reel,Brazil,4975345,155558,52987,25353,Medium,0.031265771519361975,0.010649914729531319,0.005095727029984855,233898,0.047011413278878145,180911,0.03636149854934683,1.9423680434485628
Instagram,#Fitness,Post,Brazil,3675490,253771,62578,7498,Low,0.06904412744967338,0.01702575710993636,0.0020400001088290267,323847,0.08810988466843876,261269,0.07108412755850241,1.4349063873992172
TikTok,#Viral,Reel,Japan,2003412,429878,23965,46480,Medium,0.21457293856680504,0.011962092669905142,0.023200420083337826,500323,0.24973545132004799,476358,0.23777335865014285,0.7562217423918983
Twitter,#Fashion,Post,Brazil,3802564,304493,39002,2143,Medium,0.08007570681256121,0.010256763594248512,0.0005635671089296591,345638,0.09089603751573938,306636,0.08063927392149087,1.4344916844034403
TikTok,#Gaming,Post,Germany,3407613,330611,3262,15630,Low,0.0970212873351522,0.0009572683282990175,0.004586788464535145,349503,0.10256534412798636,346241,0.10160807579968735,1.2862611585920838
Instagram,#Education,Tweet,Japan,1582423,386088,53051,35424,Low,0.2439853313557753,0.0335251699450779,0.022385923359304054,474563,0.29989642466015726,421512,0.26637125471507933,0.6177758258810203
Twitter,#Fashion,Video,USA,526876,184751,83234,31673,High,0.35065366423978317,0.15797644986676182,0.060114713898526406,299658,0.5687448280050714,216424,0.4107683781383096,0.19876042604720054
Twitter,#Gaming,Video,India,4817464,309479,60716,22878,Low,0.06424106127207178,0.012603311617896885,0.004748971658117217,393073,0.08159334454808588,332357,0.068990032930189,1.8173558809037627
YouTube,#Comedy,Post,India,676397,5615,87186,1127,Low,0.008301337823792831,0.12889767399914548,0.0016661812515431026,93928,0.13886519307448142,6742,0.009967519075335935,0.2559050096880974
TikTok,#Music,Video,India,2417845,324783,8835,5058,Low,0.13432746929600534,0.0036540803897685747,0.0020919455134634354,338676,0.14007349519923734,329841,0.13641941480946876,0.9126564873992666
TikTok,#Dance,Live Stream,Australia,2279763,12478,72990,25143,Medium,0.00547337596057134,0.03201648592419475,0.011028777991396474,110611,0.04851863987616257,37621,0.016502153951967816,0.8605351011676986
Twitter,#Fitness,Live Stream,India,3343066,210608,21075,3469,High,0.06299845710494498,0.006304093308358256,0.0010376702105193256,235152,0.07034022062382256,214077,0.0640361273154643,1.2611491555202943
TikTok,#Viral,Live Stream,USA,1190006,239797,12358,35109,Low,0.20150906802150578,0.010384821589134844,0.02950321258884409,287264,0.2413971021994847,274906,0.23101228061034987,0.44918789084662236
Instagram,#Music,Reel,USA,3237142,326165,92290,9091,High,0.10075708757910527,0.02850971628677395,0.002808341432040979,427546,0.1320751452979202,335256,0.10356542901114625,1.2637759136110496
TikTok,#Challenge,Post,India,4830941,381524,86156,26172,Low,0.07897508994624443,0.017834206627652872,0.005417578066053798,493852,0.1022268746399511,407696,0.08439266801229822,1.8235203844303918
Instagram,#Comedy,Tweet,Germany,1586264,161483,51284,11309,Low,0.10180083516993388,0.03233005350937801,0.0071293303006309166,224076,0.14126021897994281,172792,0.1089301654705648,0.6192753471513817
TikTok,#Challenge,Post,UK,2948962,477735,81979,8202,Medium,0.16200107020707624,0.027799273100162024,0.0027813176297286977,567916,0.19258166093696696,485937,0.16478238783680496,1.1131355816414683
Twitter,#Tech,Post,Germany,2684984,50716,76232,49764,High,0.018888753154581182,0.028391975520152074,0.01853418865810746,176712,0.06581491733284071,100480,0.03742294181268864,1.0128921487597018
YouTube,#Viral,Post,Germany,1482566,354126,63810,39991,High,0.23886019239615638,0.043040242390557995,0.026974178552590575,457927,0.30887461333930494,394117,0.26583437094874696,0.56090737627938
Twitter,#Challenge,Reel,Australia,4157917,384684,52501,27924,Medium,0.09251844132530784,0.012626755175728616,0.006715862774557549,465109,0.111861059275594,412608,0.09923430409986539,1.568546212750055
TikTok,#Fashion,Tweet,UK,592935,98617,56477,11679,Medium,0.16632008567549564,0.0952499009166266,0.019696931366844594,166773,0.28126691795896686,110296,0.18601701704234022,0.2238133438479655
TikTok,#Challenge,Post,India,933613,305356,62697,4288,Low,0.32706913892587186,0.06715523455650253,0.0045929094817659995,372341,0.3988172829641404,309644,0.33166204840763785,0.3524080167133507
YouTube,#Fitness,Video,USA,1777184,64483,44743,32481,Low,0.0362838062913013,0.0251763463996975,0.018276666906746855,141707,0.07973681959774565,96964,0.054560473198048146,0.6723718300606474
Twitter,#Fashion,Shorts,Japan,2469353,451890,14407,35509,High,0.1829993524619607,0.00583432178388428,0.014379880073849305,501806,0.20321355431969426,487399,0.19737923253581,0.9315468048287127
TikTok,#Challenge,Live Stream,India,4348314,230560,3067,48962,Low,0.05302284977579816,0.000705330847772263,0.011259996403203633,282589,0.06498817702677405,279522,0.06428284617900179,1.6413446607822482
TikTok,#Dance,Shorts,Japan,2868762,109444,83287,38867,Medium,0.03815025436059178,0.02903238400397105,0.013548352913207858,231598,0.08073099127777068,148311,0.051698607273799636,1.0828627352475013
Instagram,#Viral,Live Stream,Germany,3470216,158438,3224,37495,Low,0.04565652397430016,0.0009290487969624945,0.010804802928693775,199157,0.05739037569995643,195933,0.056461326902993936,1.3547676919417444
