Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Like_Rate,Share_Rate,Comment_Rate,engagement_rate,like_to_comment_ratio,share_to_like_ratio,Views_norm
Twitter,#Music,Live Stream,Australia,1609482.0,403027.0,23102.0,44642.0,High,0.2504078952110057,0.0143536864655833,0.0277368743483928,0.2924984560249819,9.027775911117084,0.0573210794287245,0.6422502212279494
YouTube,#Challenge,Live Stream,Brazil,4251376.0,37945.0,3378.0,26696.0,Low,0.0089253455822303,0.0007945662768948,0.0062793787235003,0.0159992905826254,1.4213207476495486,0.0890212407104833,1.6700562426524397
YouTube,#Challenge,Reel,India,1358058.0,300720.0,59766.0,43145.0,Medium,0.2214338415590497,0.0440084296841519,0.0317696298685328,0.2972119011117345,6.969823390349047,0.198742355871389,0.5334821574906776
TikTok,#Tech,Tweet,India,2606224.0,69943.0,67574.0,13284.0,Medium,0.0268369104113844,0.0259279325184634,0.0050970292653279,0.0578618721951758,5.264809936018065,0.9661157497426512,1.0362656222125457
Instagram,#Viral,Video,Brazil,3442475.0,429165.0,1181.0,16421.0,Medium,0.1246675720230357,0.0003430671246704,0.0047701145251599,0.1297807536728661,26.133540372670808,0.0027518489349109,1.4319303745533365
Twitter,#Dance,Live Stream,Australia,3909627.0,162796.0,63419.0,5547.0,High,0.0416397779123174,0.0162212405428957,0.0014188054256838,0.059279823880897,29.343186733958184,0.389558775653114,1.5601036890557112
YouTube,#Education,Post,Germany,4022893.0,120768.0,54001.0,43214.0,Medium,0.0300201869649528,0.0134234243863806,0.0107420207298578,0.0541856320811913,2.794585213467546,0.4471428926297311,1.5803018994727356
TikTok,#Fitness,Live Stream,Canada,2288198.0,160224.0,63631.0,2779.0,High,0.0700219124393955,0.0278083452568352,0.0012144928017592,0.0990447504979901,57.63453237410072,0.3971352785145888,0.909814706723406
YouTube,#Fashion,Post,Germany,1707547.0,468293.0,62396.0,41097.0,Medium,0.2742489664998972,0.0365413075013454,0.0240678587470798,0.3348581327483226,11.394544746703003,0.1332410835927857,0.670770952033517
Twitter,#Tech,Shorts,India,1723036.0,269685.0,15870.0,11719.0,Low,0.1565173333580958,0.0092104866061997,0.0068013668896064,0.172529186853902,23.01066552901024,0.0588462137448736,0.6875629874603886
Instagram,#Tech,Video,Germany,1368137.0,220395.0,47904.0,42984.0,Low,0.1610913234566421,0.0350140373369041,0.031417906247693,0.2275232670412393,5.127253693148773,0.2173542169549356,0.5690896598668916
Instagram,#Comedy,Shorts,Brazil,1753723.0,413003.0,90078.0,39688.0,High,0.235500703360793,0.0513638698927937,0.0226307119197273,0.3094952851733141,10.40598150621079,0.2181044251387395,0.7294778414520949
Twitter,#Music,Live Stream,USA,4289386.0,188014.0,39473.0,14691.0,Low,0.0438323806717325,0.0092024825930797,0.0034249657177041,0.0564598289825163,12.797032398584264,0.209946014945616,1.7116433159439306
Twitter,#Comedy,Video,USA,3356274.0,322024.0,4474.0,33051.0,High,0.0959468744208607,0.0013330258494985,0.0098475273472904,0.1071274276176498,9.742950502238896,0.0138933312631006,1.339292840181881
Instagram,#Dance,Tweet,Germany,2213124.0,480760.0,63167.0,20082.0,High,0.2172313887518277,0.0285420066837646,0.0090740509795203,0.2548474464151127,23.938654583478563,0.1313896093901127,0.9205700777065854
TikTok,#Comedy,Video,Canada,1714956.0,137707.0,28180.0,47207.0,Medium,0.0802976869377406,0.0164319084571265,0.0275266537450523,0.1242562491399196,2.9170267751228605,0.2046358962442269,0.6818868778766285
TikTok,#Comedy,Shorts,UK,2347135.0,149856.0,83261.0,13888.0,Low,0.0638463488465725,0.0354734601972191,0.0059170009394431,0.1052368099832348,10.78954568363453,0.5556030082011517,0.9332487580468306
YouTube,#Tech,Reel,Canada,3849864.0,429897.0,10666.0,23842.0,Medium,0.1116655029891965,0.0027704874769602,0.0061929460365353,0.120628936502692,18.03032336534832,0.0248105364528329,1.5123313973082813
TikTok,#Fitness,Shorts,USA,2458064.0,428601.0,16411.0,12329.0,Medium,0.1743652728326032,0.0066763924779826,0.0050157359613093,0.1860574012718952,34.76082725060827,0.03828960200839,0.9773554461927518
TikTok,#Fashion,Tweet,UK,4138951.0,356632.0,57983.0,12027.0,High,0.0861648277546653,0.0140091052056426,0.00290580874236,0.1030797417026681,29.650149650814765,0.162584505640252,1.6456960849574855
Twitter,#Tech,Reel,USA,786091.0,115476.0,45804.0,33532.0,Low,0.1468990231410867,0.0582680631122859,0.0426566389896335,0.2478237252430062,3.443652521396833,0.3966504152342024,0.3136829853675282
Instagram,#Comedy,Tweet,Australia,2428341.0,178208.0,2717.0,10620.0,High,0.0733867278112917,0.0011188708669828,0.0043733561307905,0.0788789548090651,16.778834384709537,0.0152461435729957,1.0100916455960387
Instagram,#Music,Reel,Australia,1934060.0,55050.0,41483.0,39848.0,Medium,0.0284634396037351,0.021448662399305,0.0206032904873685,0.0705153924904087,1.3814650304901002,0.7535376287442553,0.8044907400078796
YouTube,#Comedy,Live Stream,UK,3328075.0,305353.0,8424.0,46784.0,Medium,0.0917506366292826,0.0025311929568894,0.0140573755098668,0.108339205096039,6.526728652345837,0.0275876523641412,1.3073584716490656
Instagram,#Challenge,Shorts,India,4618662.0,1774.0,38568.0,31300.0,Low,0.0003840939215729,0.0083504703310179,0.0067768544223413,0.0155114186749322,0.0566755055749017,21.728450704225352,1.9211765975338269
YouTube,#Education,Video,Brazil,2637799.0,128740.0,47263.0,25381.0,Low,0.0488058415368267,0.0179175896268062,0.0096220371605266,0.0763454683241596,5.07209833740446,0.3671169246782299,1.0361992650879062
Twitter,#Viral,Post,Japan,1021175.0,427434.0,92929.0,40158.0,Medium,0.4185707640708008,0.0910020319729723,0.0393252870467843,0.5488980830905574,10.643541920864564,0.217410834395873,0.4074912733801628
TikTok,#Tech,Live Stream,Brazil,4820047.0,240695.0,76116.0,10533.0,Low,0.0499362350616083,0.0157915472608462,0.0021852484011048,0.0679130307235593,22.849344978165934,0.3162329245188952,1.916507945421696
YouTube,#Tech,Video,Canada,1417619.0,261333.0,28832.0,33631.0,Medium,0.1843464287654158,0.0203383278581903,0.0237235815829217,0.2284083382065279,7.7703675071360605,0.1103262491677317,0.5568793399249347
Instagram,#Challenge,Shorts,Canada,3373662.0,127818.0,52586.0,17121.0,Medium,0.0378870200986346,0.0155872165024237,0.0050749008051191,0.0585491374061776,7.465132577969864,0.4114098842895031,1.4033069495860848
YouTube,#Dance,Post,Brazil,1412186.0,348080.0,24255.0,47797.0,Low,0.2464831119979946,0.0171754995446775,0.0338461080905773,0.2975047196332494,7.282313067492364,0.06968205676265,0.554745109603662
YouTube,#Comedy,Live Stream,Australia,2440607.0,59389.0,15997.0,21735.0,Low,0.024333700591697,0.0065545169705733,0.0089055714418585,0.0397937890041288,2.7322874493927127,0.2693551102879272,0.9587368786508752
YouTube,#Viral,Live Stream,Canada,1212383.0,134452.0,16512.0,26744.0,Low,0.1108989485995762,0.0136194585374423,0.0220590357997431,0.1465774429367617,5.027182650962796,0.1228087138256491,0.4762570512783844
YouTube,#Education,Shorts,India,2561337.0,468506.0,33962.0,5509.0,Low,0.1829146262284111,0.0132594812787227,0.0021508298205195,0.1983249373276535,85.02831215970961,0.0724898454025233,1.0061629096995115
YouTube,#Dance,Post,Japan,886874.0,374139.0,41228.0,35296.0,High,0.4218626321213611,0.0464868741219158,0.0397982125984074,0.5081477188416844,10.599739354619372,0.1101940450098893,0.3483882536256825
TikTok,#Tech,Tweet,Brazil,1622096.0,119815.0,41769.0,1529.0,Medium,0.0738643088941714,0.025750017261617,0.0009426075891932,0.1005569337449818,78.31045751633987,0.3486095346197503,0.6449646387756698
Instagram,#Gaming,Post,Brazil,946358.0,304294.0,25948.0,35055.0,Low,0.3215421648044397,0.027418799228199,0.0370420073587373,0.3860029713913762,8.68022592423551,0.0852725151579881,0.3936466540502243
Twitter,#Music,Video,Germany,4119667.0,242655.0,41085.0,3854.0,High,0.0589016053967468,0.0099728934401736,0.0009355125062292,0.0698100113431498,62.9455252918288,0.1693137610444415,1.6439183800349944
TikTok,#Education,Post,USA,3974573.0,400911.0,46622.0,18136.0,Low,0.1008689486895825,0.0117300650912689,0.0045630058876764,0.1171620196685279,22.104592821304514,0.1162898591212036,1.5803374394810974
YouTube,#Challenge,Post,India,2764814.0,67913.0,48844.0,32596.0,Low,0.0245633160133014,0.0176662878587854,0.0117895815053019,0.0540191853773888,2.0834125839801207,0.7192036987955356,1.0860942152547464
Instagram,#Dance,Post,Canada,3105914.0,310842.0,86059.0,25445.0,Low,0.1000806847839315,0.0277081078226892,0.0081924354634416,0.1359812280700624,12.215751002122142,0.276856805525619,1.2919346102296896
YouTube,#Fitness,Video,UK,2289887.0,411599.0,6923.0,34729.0,High,0.1797464241685288,0.0030232932891448,0.0151662505617089,0.1979359680193826,11.85139648718687,0.0168197278911564,0.8995299590811697
YouTube,#Education,Video,Japan,1213734.0,342720.0,58380.0,21282.0,Medium,0.282368294865267,0.0480995012086668,0.0175343197109086,0.3480021157848424,16.10299299910727,0.1703426402233887,0.4767877608613108
Twitter,#Dance,Shorts,Germany,1661537.0,8669.0,88291.0,10996.0,Low,0.0052174582931346,0.0531381485937418,0.0066179687843243,0.0649735756712008,0.7883059016095298,10.183506343713956,0.663022330059251
TikTok,#Dance,Reel,Australia,1296499.0,230354.0,67311.0,23584.0,Low,0.1776738740253559,0.0519175101561975,0.0181905269498858,0.2477819111314393,9.766970532117872,0.2922055088884547,0.5155034037492338
TikTok,#Comedy,Post,Germany,1205102.0,220248.0,24146.0,6273.0,High,0.1827629528454852,0.0200364782400161,0.0052053685082258,0.2080047995937273,35.10487727127829,0.1096304637024458,0.4791628708275202
Twitter,#Comedy,Post,India,3264905.0,287339.0,75893.0,22514.0,Low,0.0880083800294342,0.0232450867636271,0.0068957596009684,0.1181492263940298,12.762114146124803,0.264122642166075,1.302832811139384
TikTok,#Fashion,Tweet,Japan,4295107.0,52742.0,18986.0,7245.0,Medium,0.0122795543859559,0.0044203788171051,0.0016868031459984,0.0183867363490595,7.278774496273806,0.3599719394042811,1.7077855655632286
Twitter,#Gaming,Tweet,UK,961783.0,142483.0,59165.0,21732.0,Medium,0.148144643854175,0.0615159552622577,0.0225955335039192,0.232256132620352,6.556066810840657,0.4152396058504815,0.3837913965631681
Instagram,#Challenge,Live Stream,UK,3171066.0,339557.0,4006.0,12554.0,Medium,0.1070797643442299,0.0012632975787952,0.0039589210694447,0.11230198299247,27.045559538032656,0.0117976899380959,1.319035207260285
YouTube,#Comedy,Live Stream,Canada,2389579.0,152619.0,48984.0,25191.0,Medium,0.063868572664892,0.0204990084027353,0.010542024348222,0.0949096054158494,6.05823277230867,0.320954003407155,0.9386916909398684
TikTok,#Challenge,Shorts,India,804183.0,164716.0,88378.0,8578.0,Medium,0.2048240263721068,0.1098978715043715,0.0106667263545735,0.3253886242310519,19.199906749038348,0.5365444975321308,0.3197527138372417
Twitter,#Music,Reel,India,278830.0,96874.0,13638.0,40689.0,Medium,0.3474303338952049,0.0489115231503066,0.1459276261521357,0.5422694831976473,2.380781518800688,0.1407793548387096,0.1112647604539778
YouTube,#Fitness,Shorts,UK,894414.0,424359.0,9498.0,48618.0,High,0.4744547826845286,0.0106192434376027,0.0543573781269076,0.539431404249039,8.728254386145334,0.0223819398623809,0.3513501709130736
YouTube,#Viral,Reel,UK,3175002.0,317730.0,81407.0,42155.0,Low,0.1000723779071635,0.025639983848829,0.0132771569907672,0.1389895187467598,7.537005408482778,0.2562135894829274,1.2472272296155364
YouTube,#Dance,Reel,Brazil,2362838.0,3194.0,35532.0,3408.0,High,0.0013517642766876,0.0150378485533075,0.0014423333296654,0.0178319461596605,0.9369316515107068,11.12112676056338,0.9281870980775178
TikTok,#Dance,Video,USA,2010391.0,142135.0,17115.0,37585.0,Low,0.0707001772292056,0.0085132693093035,0.0186953682144418,0.097908814752951,3.7815942106103337,0.1204128440366972,0.7993553434031386
Twitter,#Music,Tweet,UK,1333519.0,33634.0,67008.0,19020.0,Medium,0.0252219878381935,0.0502490028263564,0.0142630138753178,0.0897340045398678,1.768256137952789,1.9922104950200683,0.5321295129499267
TikTok,#Challenge,Video,USA,2851867.0,407380.0,86927.0,39494.0,Low,0.1428467737099941,0.0304807341997365,0.0138484718957791,0.1871759798055098,10.314723382706672,0.2133801036376267,1.1339361970507622
Twitter,#Comedy,Post,Australia,1068462.0,397476.0,34854.0,18603.0,Medium,0.3720076146835357,0.0326207202502288,0.0174110075978368,0.4220393425316015,21.365082777897225,0.0876880926443542,0.4263607520144104
Twitter,#Fitness,Video,Germany,2055018.0,318200.0,34749.0,4831.0,High,0.1548404928813275,0.0169093409400793,0.0023508309902881,0.1741006648116951,65.85264900662251,0.1092045593822772,0.8200376053459549
Instagram,#Dance,Video,Brazil,1179104.0,355660.0,14269.0,32625.0,Medium,0.3016358183841289,0.0121015618639237,0.0276693150052921,0.3414066952533449,10.901121804695642,0.0401196645119931,0.4904595770070478
Twitter,#Fashion,Reel,USA,842477.0,301736.0,68814.0,19088.0,Low,0.3581533976595207,0.0816805681342042,0.0226569983512903,0.4624909641450152,15.806799727591809,0.228059535290667,0.3361833432305917
Instagram,#Fashion,Live Stream,India,739337.0,157550.0,81164.0,9915.0,Medium,0.2130963281967492,0.1097794375230781,0.0134106638785831,0.3362864295984105,15.888463089955629,0.515160170357535,0.307534290686538
Twitter,#Fitness,Shorts,Australia,4500031.0,189284.0,97120.0,44811.0,Medium,0.0420628213450085,0.0215820735457155,0.009957931400917,0.0736028262916411,4.2239578684281,0.5130887286367118,1.7956994270719588
YouTube,#Education,Tweet,UK,1215133.0,357427.0,68104.0,34015.0,Low,0.294146402081089,0.0560465397614911,0.0279928205389862,0.3781857623815665,10.507614063969896,0.1905390736036348,0.4773373261511066
Instagram,#Challenge,Post,Brazil,449348.0,35182.0,4716.0,18161.0,High,0.0782956639397527,0.010495206387922,0.0404163365587473,0.1292072068864221,1.9371214623940092,0.1340420089247648,0.1869105948321462
Twitter,#Dance,Reel,India,1190740.0,213240.0,94333.0,16398.0,Medium,0.1790819154475368,0.0792221643683759,0.0137712682869476,0.2720753481028604,13.003231904384414,0.4423774039701558,0.4751547568876001
YouTube,#Fashion,Post,Brazil,1118979.0,426061.0,23299.0,8196.0,Medium,0.3807587095021443,0.0208216597451784,0.0073245342405889,0.4089049034879117,51.97767475905819,0.0546845294816247,0.4395654170195683
Instagram,#Fashion,Tweet,Brazil,4007152.0,432650.0,96770.0,7738.0,Medium,0.1079694506222873,0.0241493210140269,0.00193104728745,0.1340498189237643,55.90515570487143,0.2236675750200508,1.66681316908682
Twitter,#Fashion,Post,Japan,3390112.0,413183.0,6201.0,2949.0,Low,0.1218788641791185,0.0018291431079563,0.0008698827649351,0.12457789005201,140.0620338983051,0.0150078415427509,1.3527956087657558
Instagram,#Viral,Reel,Canada,4223266.0,5635.0,13422.0,13879.0,Low,0.0013342754162299,0.003178109074825,0.0032863191662566,0.0077987036573116,0.4059798270893371,2.3814762242725336,1.7567078526985294
Twitter,#Tech,Tweet,USA,837863.0,264887.0,35633.0,21578.0,High,0.3161459570359354,0.0425284324525608,0.0257536136576027,0.384428003146099,12.275221279948097,0.1345210051040439,0.3343421654350365
Twitter,#Viral,Tweet,Germany,3425267.0,229865.0,43423.0,22490.0,Low,0.0671086370785109,0.0126772599041184,0.006565911504125,0.0863518084867544,10.220310346360767,0.1889057102833825,1.3668239150949155
Twitter,#Education,Shorts,Germany,4347648.0,241142.0,55800.0,165.0,High,0.0554649318436083,0.0128345257021727,3.795155449567215e-05,0.0683374091002767,1452.6626506024097,0.231397967181299,1.7348922757888885
TikTok,#Music,Video,UK,2454558.0,271958.0,31163.0,46231.0,High,0.1107971374072236,0.0126959721465127,0.0188347555853233,0.1423278651390596,5.882462363730749,0.1145871252652054,0.9759614189443352
Twitter,#Fitness,Video,Brazil,4328041.0,127158.0,91300.0,2263.0,Low,0.029380035910011,0.021094994247975,0.0005228693535943,0.0509978995115804,56.16519434628975,0.7179987260044511,1.7270682677616995
TikTok,#Tech,Live Stream,Germany,4511744.0,254344.0,59222.0,41866.0,Medium,0.0563737658874262,0.0131261880106672,0.0092793385440308,0.0787792924421243,6.0750471731912965,0.2328412196032947,1.7939230102338553
YouTube,#Fashion,Live Stream,Japan,4610463.0,425376.0,84697.0,14385.0,Medium,0.0922631848471617,0.0183706061625481,0.0031200770942094,0.1137538681039192,29.56874739329904,0.1991104361542819,1.8111153929146928
Instagram,#Education,Live Stream,Germany,2277825.0,468829.0,14948.0,24904.0,Low,0.2058230987894153,0.0065624005355986,0.0109332367499698,0.2233187360749838,18.824693836579,0.0318836251946334,0.9474830769771612
YouTube,#Music,Live Stream,Japan,3893120.0,140608.0,79169.0,3536.0,High,0.0361170475094525,0.0203356177050797,0.0009082689462436,0.0573609341607759,39.75346338705117,0.5630436174071362,1.5293235318153615
TikTok,#Comedy,Reel,Japan,4714288.0,367578.0,82639.0,34084.0,High,0.0779710531049439,0.0175294763493448,0.0072299358885159,0.1027304653428046,10.784157253924011,0.224819698622609,1.874456910691152
Instagram,#Viral,Reel,Japan,2449412.0,260270.0,93639.0,48015.0,Medium,0.1062581550184289,0.0382291750020004,0.0196026638229909,0.1640899938434203,5.420484838387204,0.3597750037460954,1.0188563294128312
Instagram,#Fashion,Video,Germany,3525460.0,12794.0,64359.0,44733.0,Low,0.003629029970557,0.018255490063708,0.0126885569542697,0.0345730769885348,0.2860016989314615,5.030011723329426,1.4664487783565037
YouTube,#Viral,Reel,Canada,4742368.0,54608.0,90554.0,26913.0,Medium,0.0115149225028508,0.0190946801260467,0.0056750129892914,0.036284615618189,2.0289811993757896,1.6582248347342012,1.862931268218846
Instagram,#Fashion,Reel,Australia,2884482.0,205837.0,18884.0,34478.0,High,0.0713601263589095,0.0065467560553333,0.0119529260366332,0.0898598084508761,5.969923721685664,0.0917420495729651,1.1998278536960636
TikTok,#Education,Tweet,Japan,2816091.0,31691.0,13582.0,28775.0,Medium,0.0112535425879348,0.0048229975522808,0.0102180646861198,0.0262946048263355,1.1012996941896025,0.4285624132273128,1.119711234461101
Twitter,#Challenge,Tweet,Canada,4467747.0,342278.0,65649.0,39380.0,Medium,0.0766108734447138,0.0146939833432824,0.0088142860372353,0.1001191428252316,8.691450191716818,0.1917996721972426,1.782816769085027
YouTube,#Music,Reel,USA,4985164.0,47700.0,96055.0,48941.0,High,0.0095683913307566,0.0192681725215058,0.0098173299815211,0.0386538938337836,0.9746230231702832,2.013689440472946,1.9583081474906487
TikTok,#Comedy,Shorts,Germany,4745468.0,126563.0,37361.0,35102.0,High,0.0266702883677647,0.0078729853409611,0.0073969522078749,0.0419402259166008,3.6054753155001,0.2951945260895673,1.8868544490840864
